State_Name,Constituency_No,Constituency_Name,Candidate,Sex,Party
Andhra_Pradesh,24,RAJAMPET,PASUPULETI VENKATARAMANA ROYAL,M,IND
Andhra_Pradesh,24,RAJAMPET,ASADI. VENKATADRI,M,RKSP
Andhra_Pradesh,24,RAJAMPET,NARESH KUMAR POOJALA,M,IND
Andhra_Pradesh,24,RAJAMPET,KHADER VALI SHAIK,M,IUML
Andhra_Pradesh,24,RAJAMPET,KARIMULLA KHAN PATTAN,M,NavaP
Andhra_Pradesh,25,CHITTOOR,N. REDDEPPA,M,YSRCP
Andhra_Pradesh,25,CHITTOOR,NARAMALLI SIVA PRASAD,M,TDP
Andhra_Pradesh,25,CHITTOOR,CHEEMALA. RANGAPPA,M,INC
Andhra_Pradesh,25,CHITTOOR,C. PUNYAMURTHY,M,BSP
Andhra_Pradesh,25,CHITTOOR,JAYARAM DUGGANI,M,BJP
Andhra_Pradesh,25,CHITTOOR,PALLIPATTU. ABHINAV VISHNU,M,MPP
Andhra_Pradesh,25,CHITTOOR,A. HEMANTH,M,IND
Andhra_Pradesh,25,CHITTOOR,P. RAMACHANDRAN,M,IND
Arunachal_Pradesh,1,ARUNACHAL WEST,KIREN RIJIJU,M,BJP
Arunachal_Pradesh,1,ARUNACHAL WEST,NABAM TUKI,M,INC
Arunachal_Pradesh,1,ARUNACHAL WEST,JARJUM ETE,F,JD(S)
Arunachal_Pradesh,1,ARUNACHAL WEST,KHYODA APIK,M,NPEP
Arunachal_Pradesh,1,ARUNACHAL WEST,SUBU KECHI,M,PPA
Arunachal_Pradesh,1,ARUNACHAL WEST,RUMAK JOMOH,M,IND
Arunachal_Pradesh,1,ARUNACHAL WEST,JOMIN NYOKIR KARA,M,AIFB
Arunachal_Pradesh,2,ARUNACHAL EAST,Tapir Gao,M,BJP
Arunachal_Pradesh,2,ARUNACHAL EAST,Lowangcha Wanglat,M,INC
Arunachal_Pradesh,2,ARUNACHAL EAST,Mongol Yomso,M,PPA
Arunachal_Pradesh,2,ARUNACHAL EAST,Bandey Mili,M,JD(S)
Arunachal_Pradesh,2,ARUNACHAL EAST,C. C. Singpho,M,IND
Assam,1,KARIMGANJ,KRIPANATH MALLAH,M,BJP
Assam,1,KARIMGANJ,RADHESHYAM BISWAS,M,AIUDF
Assam,1,KARIMGANJ,SWARUP DAS,M,INC
Assam,1,KARIMGANJ,CHANDAN DAS,M,AITC
Assam,1,KARIMGANJ,SATYAJIT DAS,M,IND
Assam,1,KARIMGANJ,HARILAL RABIDAS,M,IND
Assam,1,KARIMGANJ,PARIKSHIT ROY,M,IND
Assam,1,KARIMGANJ,NIKHIL RANJAN DAS,M,HND
Assam,1,KARIMGANJ,RAJU DAS,M,IND
Assam,1,KARIMGANJ,RAMNARAYAN SUKLABAIDYA,M,IND
Assam,1,KARIMGANJ,RABINDRA CHANDRA DAS,M,IND
Assam,1,KARIMGANJ,AJOY KUMAR SARKAR,M,AIFB
Assam,1,KARIMGANJ,PROBASH CHANDRA SARKAR,M,SUCI(C)
Assam,1,KARIMGANJ,ANUPAM SINGHA,M,IND
Assam,2,SILCHAR,RAJDEEP ROY,M,BJP
Assam,2,SILCHAR,SUSHMITA DEV,F,INC
Assam,2,SILCHAR,NAZIA YASMIN MAZUMDAR,F,NPEP
Assam,2,SILCHAR,Sabindra Das,M,IND
Assam,2,SILCHAR,HITABRATA ROY,M,AITC
Assam,2,SILCHAR,Nazmul Haque Laskar,M,IND
Assam,2,SILCHAR,Mohendra Chandra Das,M,IND
Assam,2,SILCHAR,Shuvadip Datta,M,IND
Assam,2,SILCHAR,Ashutosh Bhattacharjee,M,IND
Assam,2,SILCHAR,Puran Lal Goala,M,IND
Assam,2,SILCHAR,Shyam Deo Kurmi,M,SUCI(C)
Assam,2,SILCHAR,Badrul Islam Barbhuiya,M,AIFB
Assam,2,SILCHAR,Ashitava Dutta,M,IND
Assam,3,AUTONOMOUS DISTRICT,HOREN SING BEY,M,BJP
Assam,3,AUTONOMOUS DISTRICT,BIREN SINGH ENGTI,M,INC
Assam,3,AUTONOMOUS DISTRICT,JONES INGTI KATHAR,M,IND
Assam,3,AUTONOMOUS DISTRICT,HOLIRAM TERANG,M,ASDC
Assam,3,AUTONOMOUS DISTRICT,LIENKHOCHON,M,NPEP
Assam,4,DHUBRI,BADRUDDIN AJMAL,M,AIUDF
Assam,4,DHUBRI,ABU TAHER BEPARI,M,INC
Assam,4,DHUBRI,ZABED ISLAM,M,AGP
Assam,4,DHUBRI,NURUL ISLAM CHOUDHURY,M,AITC
Assam,4,DHUBRI,ALAKESH ROY,M,HND
Assam,4,DHUBRI,SHUKUR ALI,M,IND
Assam,4,DHUBRI,SHAJAHAN SHEIKH,M,VPI
Assam,4,DHUBRI,ANAMIKA SARKAR,F,IND
Assam,4,DHUBRI,RUKUNUR ZAMAN,M,IND
Assam,4,DHUBRI,SURAT JAMAN MONDAL,M,SUCI(C)
Assam,4,DHUBRI,MEHBUBAR RAHMAN,M,RPI(A)
Assam,4,DHUBRI,MIR HUSSAIN SARKAR,M,IND
Assam,4,DHUBRI,UTTAM KUMAR RAY,M,IND
Assam,4,DHUBRI,ZOHIRUL ISLAM KHAN,M,PUJP
Assam,4,DHUBRI,NRIPEN DAS,M,BNJD
Assam,5,KOKRAJHAR,Naba Kumar Sarania,M,IND
Assam,5,KOKRAJHAR,Pramila Rani Brahma,F,BOPF
Assam,5,KOKRAJHAR,Urkhao Gwra Brahma,M,UPPL
Assam,5,KOKRAJHAR,Sabda Ram Rabha,M,INC
Assam,5,KOKRAJHAR,Biraj Deka,M,CPM
Assam,5,KOKRAJHAR,Rajesh Narzary,M,VPI
Assam,5,KOKRAJHAR,Ranjoy Kr. Brahma,M,IND
Assam,5,KOKRAJHAR,Prasanjit Kumar Das,M,IND
Assam,5,KOKRAJHAR,Charan Iswary,M,PUJP
Assam,6,BARPETA,Abdul Khaleque,M,INC
Assam,6,BARPETA,Kumar Deepak Das,M,AGP
Assam,6,BARPETA,Rafiqul Islam,M,AIUDF
Assam,6,BARPETA,Ashahak Ali Dewan,M,AITC
Assam,6,BARPETA,Santanu Mukherjee,M,BGanP
Assam,6,BARPETA,Matiar Rahman,M,TNRMPI
Assam,6,BARPETA,Aroon Barooa,M,PUJP
Assam,6,BARPETA,Saniara Parbin,F,VPI
Assam,6,BARPETA,Rejaul Karim,M,RPI(A)
Assam,6,BARPETA,Arfan Ali,M,IND
Assam,6,BARPETA,Pranabjyoti Das Rajbonshi,M,NPEP
Assam,6,BARPETA,Chitralekha Das,F,SUCI(C)
Assam,6,BARPETA,Bhadreswar Barman,M,NRCong
Assam,7,GAUHATI,QUEEN OJA,F,BJP
Assam,7,GAUHATI,BOBBEETA SHARMA,F,INC
Assam,7,GAUHATI,UPAMANYU HAZARIKA,M,IND
Assam,7,GAUHATI,MANOJ SHARMA,M,AITC
Assam,7,GAUHATI,FARUK AHMED BHUYAN,M,IND
Assam,7,GAUHATI,SHANKHA SINHA,M,IND
Assam,7,GAUHATI,JUNMONI DEVI KHAUND,F,IND
Assam,7,GAUHATI,PANKAJ DAS,M,SwaBP
Assam,7,GAUHATI,SADEK ALI,M,RPI(A)
Assam,7,GAUHATI,ALIMUDDIN AHMED,M,IND
Assam,7,GAUHATI,UTPAL BORGOHAIN,M,IND
Assam,7,GAUHATI,PARTHA PRATIM BARUAH,M,VPI
Assam,7,GAUHATI,MAMONI SARMA,F,PUJP
Assam,7,GAUHATI,RATUL KUMAR CHOUDHURY,M,SP
Assam,7,GAUHATI,AVIJIT CHAKRABORTY,M,BGanP
Assam,7,GAUHATI,RAJIB KAKATI,M,HND
Assam,7,GAUHATI,RUBI NEOG,F,NRCong
Assam,8,MANGALDOI,DILIP SAIKIA,M,BJP
Assam,8,MANGALDOI,BHUBANESWAR KALITA,M,INC
Assam,8,MANGALDOI,PRODEEP KUMAR DAIMARY,M,UPPL
Assam,8,MANGALDOI,GANDHESHWAR MOCHAHARI,M,VPI
Assam,8,MANGALDOI,SUDHENDU MOHAN TALUKDAR,M,AITC
Assam,8,MANGALDOI,JAYANTA KUMAR KALITA,M,IND
Assam,8,MANGALDOI,KAZI NEKIB AHMED,M,IND
Assam,8,MANGALDOI,AINUL HAQUE,M,AJM
Assam,8,MANGALDOI,MANI RAM BASUMATARY,M,HND
Assam,8,MANGALDOI,SWARNALATA CHALIHA,F,SUCI(C)
Assam,8,MANGALDOI,BIREN BASAK,M,BGanP
Assam,9,TEZPUR,PALLAB LOCHAN DAS,M,BJP
Assam,9,TEZPUR,M.G.V.K. BHANU,M,INC
Assam,9,TEZPUR,BIJOY KUMAR TIRU,M,IND
Assam,9,TEZPUR,MAHENDRA ORANG,M,VPI
Assam,9,TEZPUR,MAHENDRA BHUYAN,M,NCP
Assam,9,TEZPUR,RAM BAHADUR SUNAR,M,NPEP
Assam,9,TEZPUR,ZIABUR RAHMAN KHAN,M,IND
Assam,10,NOWGONG,Pradyut Bordoloi,M,INC
Assam,10,NOWGONG,Sri Rupak Sharma,M,BJP
Assam,10,NOWGONG,Sahadeb Das,M,AITC
Assam,10,NOWGONG,Zakir Hussain,M,IND
Assam,10,NOWGONG,Azgor Ali,M,PUJP
Assam,10,NOWGONG,Saiful Islam Choudhury,M,AJM
Assam,10,NOWGONG,Sukanta Mazumdar,M,BGanP
Assam,11,KALIABOR,Gaurav Gogoi,M,INC
Assam,11,KALIABOR,Moni Madhab Mahanta,M,AGP
Assam,11,KALIABOR,Sri Jiten Gogoi,M,IND
Assam,11,KALIABOR,Abdul Aziz,M,NPEP
Assam,11,KALIABOR,Sri Bhaskar Sarmah,M,IND
Assam,11,KALIABOR,Shree Diganta Kumar Saikia,M,HND
Assam,11,KALIABOR,Md. Hariqul Islam Bhuyan,M,AJM
Assam,12,JORHAT,TOPON KUMAR GOGOI,M,BJP
Assam,12,JORHAT,SUSHANTA BORGOHAIN,M,INC
Assam,12,JORHAT,KANAK GOGOI,M,CPI
Assam,12,JORHAT,RIBULAYA GOGOI,F,AITC
Assam,12,JORHAT,NANDITA NAG,F,IND
Assam,12,JORHAT,KAMALA RAJ KONWAR,M,NPEP
Assam,12,JORHAT,ARBIN KUMAR BORUAH,M,IND
Assam,12,JORHAT,RAJ KUMAR DUWARA,M,AIFB
Assam,13,DIBRUGARH,RAMESWAR TELI,M,BJP
Assam,13,DIBRUGARH,PABAN SINGH GHATOWAR,M,INC
Assam,13,DIBRUGARH,BHABEN BARUAH,M,NPEP
Assam,13,DIBRUGARH,RUBUL BURAGOHAIN,M,IND
Assam,13,DIBRUGARH,DR. TITUS BHENGRA,M,BMUP
Assam,13,DIBRUGARH,ISRAIL NANDA,M,IND
Assam,13,DIBRUGARH,NURUL HUDA IMDADUL ISLAM SAIKIA,M,IND
Assam,13,DIBRUGARH,APURBA SAIKIA,M,IND
Assam,14,LAKHIMPUR,PRADAN BARUAH,M,BJP
Assam,14,LAKHIMPUR,ANIL BORGOHAIN,M,INC
Assam,14,LAKHIMPUR,ARUP KALITA,M,CPI
Assam,14,LAKHIMPUR,AMIYA KUMAR HANDIQUE,M,CPM
Assam,14,LAKHIMPUR,UBAIDUR RAHMAN,M,AJM
Assam,14,LAKHIMPUR,DILIP MORAN,M,ADRP
Assam,14,LAKHIMPUR,BHUPEN NARAH,M,VPI
Assam,14,LAKHIMPUR,PROBHU LAL VAISNAVA,M,IND
Assam,14,LAKHIMPUR,R.Anbuchezhian,M,NCP
Assam,14,LAKHIMPUR,HEM KANTA MIRI,M,SUCI(C)
Assam,14,LAKHIMPUR,AMBAZ UDDIN,M,IND
Bihar,1,VALMIKI NAGAR,BAIDYANATH PRASAD MAHTO,M,JD(U)
Bihar,1,VALMIKI NAGAR,SHASHWAT KEDAR,M,INC
Bihar,1,VALMIKI NAGAR,DEEPAK YADAV,M,BSP
Bihar,1,VALMIKI NAGAR,SURESH SAH,M,IND
Bihar,1,VALMIKI NAGAR,RAKESH KEWAT,M,RAHIS
Bihar,1,VALMIKI NAGAR,SUSHMA DEVI,F,SHS
Bihar,1,VALMIKI NAGAR,RAMESH PRASAD,M,IND
Bihar,1,VALMIKI NAGAR,DURGESH SINGH CHAUHAN,M,BLND
Bihar,1,VALMIKI NAGAR,BHOLA RAY,M,SBSP
Bihar,1,VALMIKI NAGAR,MUNNA SINGH,M,IND
Bihar,1,VALMIKI NAGAR,SHIV KUMAR CHAUDHARY,M,BBC
Bihar,1,VALMIKI NAGAR,RAJESH KUSHWAHA,M,RSJVP
Bihar,1,VALMIKI NAGAR,MANOJ KUMAR,M,JKiP
Bihar,2,PASCHIM CHAMPARAN,DR. SANJAY JAISWAL,M,BJP
Bihar,2,PASCHIM CHAMPARAN,BRIJESH KUMAR KUSHWAHA,M,BLSP
Bihar,2,PASCHIM CHAMPARAN,RAKESH KUMAR,M,BSP
Bihar,2,PASCHIM CHAMPARAN,SANJAY KUMAR PATEL,M,IND
Bihar,2,PASCHIM CHAMPARAN,BIPIN NATH TIWARI ALIAS BIPIN TIWARI,M,LAJSP
Bihar,2,PASCHIM CHAMPARAN,VIKAS KUMAR PRASAD,M,IND
Bihar,2,PASCHIM CHAMPARAN,NAFISH AHMAD,M,IND
Bihar,2,PASCHIM CHAMPARAN,RATAN KUMAR SARKAR,M,IND
Bihar,2,PASCHIM CHAMPARAN,AJAY KUMAR SINHA,M,IND
Bihar,3,PURVI CHAMPARAN,RADHA MOHAN SINGH,M,BJP
Bihar,3,PURVI CHAMPARAN,AAKASH KUMAR SINGH,M,BLSP
Bihar,3,PURVI CHAMPARAN,Satyam Yadav,M,BNDl
Bihar,3,PURVI CHAMPARAN,Shobha Devi,F,SSD
Bihar,3,PURVI CHAMPARAN,Sachin Paswan,M,RAHIS
Bihar,3,PURVI CHAMPARAN,Prabhakar Jaiswal,M,CPI
Bihar,3,PURVI CHAMPARAN,Dinesh Sahani,M,RMGP
Bihar,3,PURVI CHAMPARAN,Pradeep Singh,M,IND
Bihar,3,PURVI CHAMPARAN,Ramchandra Sah,M,RJBP
Bihar,3,PURVI CHAMPARAN,Md. Ajmer Alam,M,IND
Bihar,3,PURVI CHAMPARAN,Shakti Kumar,M,IND
Bihar,3,PURVI CHAMPARAN,Shatrughna Tiwari,M,BJKVP
Bihar,3,PURVI CHAMPARAN,Shekh Seraj,M,AKBHAD
Bihar,3,PURVI CHAMPARAN,Muneshwar Tiwari,M,IND
Bihar,3,PURVI CHAMPARAN,Vinay Kumar Sriwastava,M,RSPSR
Bihar,3,PURVI CHAMPARAN,Aniket Ranjan,M,IND
Bihar,3,PURVI CHAMPARAN,Devendra Singh,M,RSJVP
Bihar,3,PURVI CHAMPARAN,Manoj Tiwari,M,IND
Bihar,3,PURVI CHAMPARAN,Parasnath Ram,M,JP
Bihar,3,PURVI CHAMPARAN,Parasnath Pandey,M,JPS
Bihar,3,PURVI CHAMPARAN,Rajiv Ranjan,M,JDR
Bihar,3,PURVI CHAMPARAN,Randhir Kumar Tiwari,M,ASDHP
Bihar,4,SHEOHAR,RAMA DEVI,F,BJP
Bihar,4,SHEOHAR,SYED FAISAL ALI,M,RJD
Bihar,4,SHEOHAR,Kedar Nath Prasad,M,IND
Bihar,4,SHEOHAR,Raj Kumar Parsad,M,IND
Bihar,4,SHEOHAR,Shamim Alam,M,NCP
Bihar,4,SHEOHAR,Mukesh Kumar Jha,M,BSP
Bihar,4,SHEOHAR,Vijay Nandan Paswan,M,IND
Bihar,4,SHEOHAR,Anil Kumar Tiwari,M,IND
Bihar,4,SHEOHAR,UPENDRA SAHANI,M,RJBP
Bihar,4,SHEOHAR,Abul Kalam Khan,M,IND
Bihar,4,SHEOHAR,Anil Kumar,M,JANADIP
Bihar,4,SHEOHAR,SHYAM KUMAR,M,RAHIS
Bihar,4,SHEOHAR,Jagdish Prasad,M,BJKVP
Bihar,4,SHEOHAR,Ram Dayal Prasad,M,IND
Bihar,4,SHEOHAR,Devendra Prasad Singh,M,AIFB
Bihar,4,SHEOHAR,PRABHU NARAYAN,M,SHS
Bihar,4,SHEOHAR,Nabi Hussain,M,BHAPRAP
Bihar,4,SHEOHAR,Anand Kumar Maurya,M,BJAZP
Bihar,5,SITAMARHI,Sunil Kumar Pintu,M,JD(U)
Bihar,5,SITAMARHI,Arjun Ray,M,RJD
Bihar,5,SITAMARHI,Dharmendra Kumar,M,IND
Bihar,5,SITAMARHI,Vinod Sah,M,IND
Bihar,5,SITAMARHI,Mahesh Nandan Singh,M,IND
Bihar,5,SITAMARHI,Ramesh Kumar Mishra,M,IND
Bihar,5,SITAMARHI,Amit Chaudhary urf Madhav Chaudhary,M,IND
Bihar,5,SITAMARHI,Raghunath Kumar,M,AAAP
Bihar,5,SITAMARHI,Thakur Chandan Kumar Singh,M,IND
Bihar,5,SITAMARHI,Jasem Ahamad,M,BSP
Bihar,5,SITAMARHI,Nand Kishore Gupta,M,IND
Bihar,5,SITAMARHI,Braj Kishor,M,AIFB
Bihar,5,SITAMARHI,Raj Kishore Prasad,M,PBI
Bihar,5,SITAMARHI,Lalbabu Paswan,M,IND
Bihar,5,SITAMARHI,Surendra Kumar,M,BJKVP
Bihar,5,SITAMARHI,Shashi Kumar Singh,M,IND
Bihar,5,SITAMARHI,Dr. Junaid Khan,M,IND
Bihar,5,SITAMARHI,Mohan Sah,M,KPOI
Bihar,5,SITAMARHI,Chandrika Prasad,M,IND
Bihar,5,SITAMARHI,Ravindra Kumar Chandra urf Dr. Raja Babu,M,BMtrP
Bihar,6,MADHUBANI,ASHOK KUMAR YADAV,M,BJP
Bihar,6,MADHUBANI,BADRI KUMAR PURBEY,M,VSIP
Bihar,6,MADHUBANI,DR. SHAKEEL AHMAD,M,IND
Bihar,6,MADHUBANI,HEMA JHA,F,IND
Bihar,6,MADHUBANI,ABUBAKAR RAHMANI,M,IND
Bihar,6,MADHUBANI,ANAND KUMAR JHA,M,AKBMP
Bihar,6,MADHUBANI,VIDYA SAGAR MANDAL,M,IND
Bihar,6,MADHUBANI,DHANESHWAR MAHTO,M,BMtrP
Bihar,6,MADHUBANI,RAJU KUMAR RAJ,M,IND
Bihar,6,MADHUBANI,SUBHASH CHANDRA JHA,M,RJBP
Bihar,6,MADHUBANI,SATISH CHANDRA JHA,M,PUJP
Bihar,6,MADHUBANI,REKHA RANJAN YADAV,F,RPI(A)
Bihar,6,MADHUBANI,ANIL KUMAR SAH,M,IND
Bihar,6,MADHUBANI,RANJIT KUMAR,M,BMUP
Bihar,6,MADHUBANI,ABHIJIT KUMAR SINGH,M,IND
Bihar,6,MADHUBANI,RAM SWARUP BHARTI,M,VPI
Bihar,6,MADHUBANI,MD. KHALIQUE ANSARI,M,PSPL
Bihar,7,JHANJHARPUR,Ramprit Mandal,M,JD(U)
Bihar,7,JHANJHARPUR,GULAB YADAV,M,RJD
Bihar,7,JHANJHARPUR,Bipeen Kumar Singhwait,M,IND
Bihar,7,JHANJHARPUR,Devendra Prasad Yadav,M,SJDD
Bihar,7,JHANJHARPUR,Om Prakash Poddar,M,IND
Bihar,7,JHANJHARPUR,Ganpati Jha,M,IND
Bihar,7,JHANJHARPUR,Sanjay Bhartia,M,IND
Bihar,7,JHANJHARPUR,Raj Kumar Singh,M,BSP
Bihar,7,JHANJHARPUR,Ganga Prasad Yadav,M,PPID
Bihar,7,JHANJHARPUR,Prabhat Prasad,M,SBSP
Bihar,7,JHANJHARPUR,Bablu Gupta,M,IND
Bihar,7,JHANJHARPUR,Lakshman Prasad Yadav,M,RPI(A)
Bihar,7,JHANJHARPUR,Surendra Prasad Suman,M,AIFB
Bihar,7,JHANJHARPUR,Ramesh kumar Kamat,M,AAM
Bihar,7,JHANJHARPUR,Ramanand Thakur,M,SHS
Bihar,7,JHANJHARPUR,Chhedi Ram,M,BMtrP
Bihar,7,JHANJHARPUR,Ratneshwar Jha,M,AMiP
Bihar,8,SUPAUL,Dileshwar Kamait,M,JD(U)
Bihar,8,SUPAUL,Ranjeet Ranjan,F,INC
Bihar,8,SUPAUL,Dinesh Prasad Yadav,M,IND
Bihar,8,SUPAUL,Rajesh Kumar S/O- Yugeshwar Sah,M,IND
Bihar,8,SUPAUL,Binod Kumar Sahu,M,IND
Bihar,8,SUPAUL,Anand Pathak,M,IND
Bihar,8,SUPAUL,Md. Abul Kalam Azad,M,JHP
Bihar,8,SUPAUL,Sandip Kumar Singh,M,IND
Bihar,8,SUPAUL,Kiran Devi,F,BSP
Bihar,8,SUPAUL,Sanjeet Kumar Choudhary,M,AJPR
Bihar,8,SUPAUL,Md. Afroj Alam,M,IND
Bihar,8,SUPAUL,Rajesh Kumar S/O- Jawahar Lal Das,M,IND
Bihar,8,SUPAUL,Satya Narayan Mehta,M,JANADIP
Bihar,8,SUPAUL,Sanjay Sardar,M,LSD
Bihar,8,SUPAUL,Sudhakar Jha,M,IND
Bihar,8,SUPAUL,Pramod Kumar Nirala,M,VCSMP
Bihar,8,SUPAUL,Krishan dev Mandal,M,RVNP
Bihar,8,SUPAUL,Bhim Kumar Gupta,M,JKNPP
Bihar,8,SUPAUL,Naveen Kumar Singh,M,BLND
Bihar,8,SUPAUL,Dip Narayan Mandal,M,SHS
Bihar,9,ARARIA,PRADEEP KUMAR SINGH,M,BJP
Bihar,9,ARARIA,SARFARAZ ALAM,M,RJD
Bihar,9,ARARIA,RAM NRAYAN BHARTI,M,BSP
Bihar,9,ARARIA,ABDUL WAHID KHAN,M,IND
Bihar,9,ARARIA,TARACHAND PASWAN,M,BMUP
Bihar,9,ARARIA,SHAHIN PRAVIN,F,IND
Bihar,9,ARARIA,RAMA NAND RISHIDEO,M,IND
Bihar,9,ARARIA,MD. MOBINUL HAQUE,M,IND
Bihar,9,ARARIA,MUKESH SINGH,M,IND
Bihar,9,ARARIA,SUDAMA SINGH,M,BLND
Bihar,9,ARARIA,MD. MINHAZ ALAM,M,IND
Bihar,9,ARARIA,MD. MATIN,M,IND
Bihar,10,KISHANGANJ,Dr. Mohammad Jawed,M,INC
Bihar,10,KISHANGANJ,Syed Mahmood Ashraf,M,JD(U)
Bihar,10,KISHANGANJ,Akhtarul Iman,M,AIMIM
Bihar,10,KISHANGANJ,Rajesh Kumar Dubey,M,IND
Bihar,10,KISHANGANJ,Haserul,M,IND
Bihar,10,KISHANGANJ,Shukal Murmu,M,JMM
Bihar,10,KISHANGANJ,Alimuddin Ansari,M,AAAP
Bihar,10,KISHANGANJ,Chhote Lal Mahto,M,IND
Bihar,10,KISHANGANJ,Asad Alam,M,IND
Bihar,10,KISHANGANJ,Indra Deo Paswan,M,BSP
Bihar,10,KISHANGANJ,Javed Akhter,M,AITC
Bihar,10,KISHANGANJ,Azimuddin,M,IND
Bihar,10,KISHANGANJ,Rajendra Paswan,M,BMUP
Bihar,10,KISHANGANJ,Pradip Kumar Singh,M,SHS
Bihar,11,KATIHAR,DULAL CHANDRA GOSWAMI,M,JD(U)
Bihar,11,KATIHAR,TARIQ ANWAR,M,INC
Bihar,11,KATIHAR,MUHAMMAD SHAKUR,M,NCP
Bihar,11,KATIHAR,SAMIR KUMAR JHA,M,IND
Bihar,11,KATIHAR,MARANG HANSDA,M,IND
Bihar,11,KATIHAR,SHIVNANDAN MANDAL,M,BSP
Bihar,11,KATIHAR,GANGA KEBAT,M,RJBP
Bihar,11,KATIHAR,BASUKINATH SAH,M,BBC
Bihar,11,KATIHAR,ABDUR RAHMAN,M,PPID
Bihar,12,PURNIA,SANTOSH KUMAR,M,JD(U)
Bihar,12,PURNIA,UDAY SINGH ALIAS PAPPU SINGH,M,INC
Bihar,12,PURNIA,SHUBHASH KUMAR THAKUR,M,IND
Bihar,12,PURNIA,SAGEER AHMAD,M,IND
Bihar,12,PURNIA,JITENDRA URAB,M,BSP
Bihar,12,PURNIA,ANIRUDH MEHTA,M,IND
Bihar,12,PURNIA,RAJESH KUMAR,M,IND
Bihar,12,PURNIA,MANJU MURMU,M,JMM
Bihar,12,PURNIA,ASHOK KUMAR SINGH,M,IND
Bihar,12,PURNIA,ASHOK KUMAR SAH,M,IND
Bihar,12,PURNIA,SHOBHA SOREN,F,IND
Bihar,12,PURNIA,ARJUN SINGH,M,IND
Bihar,12,PURNIA,RAJIV KUMAR SINGH,M,IND
Bihar,12,PURNIA,DR. MRITUNJAY KUMAR JHA,M,IND
Bihar,12,PURNIA,SANOJ KUMAR CHAUHAN,M,BLND
Bihar,12,PURNIA,MD. AKHTAR ALI,M,IND
Bihar,13,MADHEPURA,Dinesh Chandra Yadav,M,JD(U)
Bihar,13,MADHEPURA,Sharad Yadav,M,RJD
Bihar,13,MADHEPURA,Rajesh Ranjan @ Pappu Yadav,M,JAPL
Bihar,13,MADHEPURA,Suman Kumar Jha,M,IND
Bihar,13,MADHEPURA,Jaykant Yadav,M,IND
Bihar,13,MADHEPURA,Anil Bharti,M,RVNP
Bihar,13,MADHEPURA,Vinay Kumar Mishra,M,IND
Bihar,13,MADHEPURA,Rajo Sah,M,IND
Bihar,13,MADHEPURA,Rajiv Kumar Yadav,M,BALP
Bihar,13,MADHEPURA,Suresh Kumar Bharti,M,ASDHP
Bihar,13,MADHEPURA,Md. Arshad Husain,M,IND
Bihar,13,MADHEPURA,Umashankar,M,BMUP
Bihar,13,MADHEPURA,Manoj Kumar Mandal,M,AAM
Bihar,14,DARBHANGA,Gopal Jee Thakur,M,BJP
Bihar,14,DARBHANGA,Abdul Bari Siddiqui,M,RJD
Bihar,14,DARBHANGA,SAGUNI RAY,M,IND
Bihar,14,DARBHANGA,MD. MUKHTAR,M,BSP
Bihar,14,DARBHANGA,Saroj Kumar Chaudhary,M,mimm
Bihar,14,DARBHANGA,SANJAY PASWAN,M,IND
Bihar,14,DARBHANGA,PANKAJ KUMAR SINGH,M,IND
Bihar,14,DARBHANGA,Abdul Aziz,M,IND
Bihar,15,MUZAFFARPUR,Ajay Nishad,M,BJP
Bihar,15,MUZAFFARPUR,Raj Bhushan Choudhary,M,VSIP
Bihar,15,MUZAFFARPUR,Sukhdeo Prasad,M,VPI
Bihar,15,MUZAFFARPUR,Sudhir Kumar Jha,M,YKP
Bihar,15,MUZAFFARPUR,Swarnlata Devi,F,BSP
Bihar,15,MUZAFFARPUR,Shiv shakti Monu,M,BLND
Bihar,15,MUZAFFARPUR,Renu Khari,F,JANADIP
Bihar,15,MUZAFFARPUR,Devendra Rakesh,M,BJKVP
Bihar,15,MUZAFFARPUR,Surendra Ray,M,RAHIS
Bihar,15,MUZAFFARPUR,Mohamad Idris,M,SUCI(C)
Bihar,15,MUZAFFARPUR,Shiva Bihari Singhania,M,BhNP
Bihar,15,MUZAFFARPUR,Jauhar Azad,M,BMUP
Bihar,15,MUZAFFARPUR,Pradeep Kumar Singh,M,SHS
Bihar,15,MUZAFFARPUR,Pankaj Kumar,M,AAHPty
Bihar,15,MUZAFFARPUR,Dharmendra Paswan,M,BMF
Bihar,15,MUZAFFARPUR,Nageshwar Prasad Singh,M,RRP
Bihar,15,MUZAFFARPUR,Ajitansh Gaur,M,IND
Bihar,15,MUZAFFARPUR,Nandan Kumar,M,JP
Bihar,15,MUZAFFARPUR,Anirudh Singh,M,AIFB
Bihar,15,MUZAFFARPUR,Suresh Kumar,M,IND
Bihar,15,MUZAFFARPUR,Ritesh Prasad,M,IND
Bihar,15,MUZAFFARPUR,Mukesh Kumar,M,IND
Bihar,16,VAISHALI,Veena Devi (W/o Dinesh Prasad Singh),F,LJP
Bihar,16,VAISHALI,Raghuvansh Prasad Singh,M,RJD
Bihar,16,VAISHALI,Abha Rai,F,IND
Bihar,16,VAISHALI,Ismohamad alias Md. Munna,M,IND
Bihar,16,VAISHALI,Rinkoo Devi,F,IND
Bihar,16,VAISHALI,Shankar Mahto,M,BSP
Bihar,16,VAISHALI,Pankaj Kumar,M,IND
Bihar,16,VAISHALI,Arvind Kumar Singh,M,IND
