candidate_name,party,age,state,criminal_cases,education,total_assets,liabilities,year
Milind Vitthal Shinde,IND,55.0,Maharashtra,0,Graduate,30329000,400000,2024
Mo. Sahabuddin Shaikh Sulemani Thakur,Vanchit Bahujan Aaghadi,66.0,Maharashtra,1,Others,53432410,13200000,2024
Mohammad Aameen Mohammad Faruque,IND,46.0,Maharashtra,3,10th Pass,0,0,2024
Mohammad Arman Mohammad Wasi Khan,Rashtriya Janhit Sangharsh Party,46.0,Maharashtra,0,12th Pass,3875000,0,2024
Mohammad Hasan Inamdar,Minorities Democratic Party,38.0,Maharashtra,0,Illiterate,900100,39000,2024
Mohammad Ismail Jumman,IND,64.0,Maharashtra,1,5th Pass,661000,0,2024
Mohammad Yusuf Khan,IND,46.0,Maharashtra,0,8th Pass,454210,14665,2024
Mohammed Ahmed Shaikh,IND,32.0,Maharashtra,0,Post Graduate,0,0,2024
Mohammed Mahtab Akhtar Hussain Shaikh,Bahujan Mukti Party,36.0,Maharashtra,2,10th Pass,409959,145000,2024
Mohammed Shuaib Bashir Khateeb,BSP,46.0,Maharashtra,0,10th Pass,6440000,0,2024
Mohan Baraku Guhe,Bharat Adivasi Party,52.0,Maharashtra,0,Graduate Professional,770000,2083015,2024
Mohd Naeem Shaikh,Aim Political Party,59.0,Maharashtra,1,12th Pass,43373148,0,2024
Mohd. Kaleem Ansari,Peoples Party of India (Democratic),62.0,Maharashtra,0,Graduate Professional,0,0,2024
Mohite Devendra Nana,IND,72.0,Maharashtra,0,Others,980095,0,2024
Mohite-Patil Dhairyasheel Rajsinh,Nationalist Congress Party – Sharadchandra Pawar,47.0,Maharashtra,36,Post Graduate,489434188,205027212,2024
Mohmmad Ajaz Mohmmad Taher,Azad Adhikar Sena,36.0,Maharashtra,0,8th Pass,760000,10000,2024
More Rohit Ramkrushna,IND,41.0,Maharashtra,0,Graduate Professional,7297400,2914740,2024
Mubeen Zuberi Zaheer Ul Afaque,IND,29.0,Maharashtra,0,Others,0,0,2024
Mukesh Govindrao Ghodake,IND,33.0,Maharashtra,0,Graduate,1449000,0,2024
Mukesh Kailasnath Tiwari,Bhim Sena,40.0,Maharashtra,0,8th Pass,40000,0,2024
Mukesh Manohar Agarwal,IND,50.0,Maharashtra,4,10th Pass,9578000,395000,2024
Mukesh Mulchand Koli,IND,31.0,Maharashtra,0,Graduate,370000,0,2024
Mukesh Prabhat Rathod,Akhil Bhartiya Parivar Party,30.0,Maharashtra,2,Others,0,0,2024
Mumataz Abdulsattar Ansari,BSP,50.0,Maharashtra,0,8th Pass,684722,0,2024
Mungantiwar Sudhir Sacchidanand,BJP,61.0,Maharashtra,2,Post Graduate,176564907,54195388,2024
Munnalal Gajraj Prajapati,IND,48.0,Maharashtra,6,5th Pass,394000,0,2024
Muqeem Meena Nagri,Bhim Sena,43.0,Maharashtra,0,Others,30000,0,2024
Murlidhar Lalsing Pawar,IND,63.0,Maharashtra,0,Post Graduate,0,0,2024
Murlidhar Mohol,BJP,49.0,Maharashtra,3,Graduate,243244483,148557877,2024
Mushtak Ajij Mulla,IND,53.0,Maharashtra,0,12th Pass,123000,0,2024
Mushtaque Haider Shaikh,IND,45.0,Maharashtra,0,Graduate,4903600,1600000,2024
Mustafa Mainoddin Shaikh,IND,48.0,Maharashtra,0,10th Pass,8000,0,2024
Mustafa Mainoddin Shaikh,IND,48.0,Maharashtra,0,10th Pass,0,0,2024
Mutkiri Shankar Nagesh,IND,53.0,Maharashtra,0,Graduate,4767119,892148,2024
Muzafar Ali Shaikh,IND,33.0,Maharashtra,1,10th Pass,1395341,534477,2024
Nafis Ahmad Ansari,IND,48.0,Maharashtra,0,8th Pass,1628730,355000,2024
Nagesh Sambhaji Gaikwad,IND,29.0,Maharashtra,0,Not Given,0,0,2024
Nagnath Pundalik Benake,IND,36.0,Maharashtra,0,12th Pass,0,0,2024
Namdeo Manikrao Shedmake,Gondvana Gantantra Party,56.0,Maharashtra,0,10th Pass,898000,824000,2024
Namdeo Rohidas Yelave,Bharatheeya Jawan Kisan Party,52.0,Maharashtra,0,12th Pass,2060747,0,2024
Nanasaheb Ramhari Yadav,IND,45.0,Maharashtra,0,10th Pass,2406000,1485000,2024
Nandesh Vithal Umap,BSP,48.0,Maharashtra,0,5th Pass,29296948,5515515,2024
Nandu Jagannath Lawange,IND,34.0,Maharashtra,0,10th Pass,0,0,2024
Nandu Sambhaji More,IND,52.0,Maharashtra,2,12th Pass,1232300,440000,2024
Narayan Jadhav,Peoples Party of India (Democratic),58.0,Maharashtra,0,Others,30114000,4000000,2024
Narayan Prabhakar Ankushe,Bharatheeya Jawan Kisan Party,45.0,Maharashtra,0,Graduate,39676200,5187897,2024
Narayan Tatoba Kalel,IND,65.0,Maharashtra,0,Post Graduate,9563706,1200000,2024
Narayan Tatu Rane,BJP,72.0,Maharashtra,7,10th Pass,0,0,2024
Narayan Tukaram Choudhari,SUCI(C),60.0,Maharashtra,0,12th Pass,1681767,0,2024
Narendra Babulal Kathane,Desh Janhit Party,41.0,Maharashtra,0,12th Pass,117000,40000,2024
Narendra Dagdu Khedekar,ShivSena (Uddhav Balasaheb Thackeray),58.0,Maharashtra,1,Graduate Professional,44740087,0,2024
Narendra Dnyaneshwar Pawtekar,IND,29.0,Maharashtra,0,Graduate,420000,0,2024
Narendra Mishra,IND,28.0,Maharashtra,0,Graduate,0,0,2024
Naresh Ganpat Mhaske,Shiv Sena,54.0,Maharashtra,2,12th Pass,262602215,46063890,2024
Narsingrao Udgirkar,Vanchit Bahujan Aaghadi,67.0,Maharashtra,1,Post Graduate,18314960,2385000,2024
Navanath Bira Madane,IND,38.0,Maharashtra,0,Post Graduate,51144,0,2024
Navnath Dashrath Upalekar,IND,74.0,Maharashtra,0,10th Pass,1160000,0,2024
Navnath Vishwanath Dudhal,Vishva Shakti Party,62.0,Maharashtra,0,Post Graduate,0,0,2024
Navneet Ravi Rana,BJP,38.0,Maharashtra,4,10th Pass,175553400,102995389,2024
Navshad Munsilal Shaikh,IND,35.0,Maharashtra,0,12th Pass,1778000,445000,2024
Nazmakhathun Mohammed Zafar Khan,IND,46.0,Maharashtra,0,Illiterate,2020000,0,2024
Neeraj Sunil Kamthan,Hindu Samaj Party,39.0,Maharashtra,1,Graduate,16239724,5139700,2024
Nikhil Laxmanrao Garje,IND,35.0,Maharashtra,0,Graduate,0,0,2024
Nilesh Bhagwan Sambare,IND,48.0,Maharashtra,6,12th Pass,1160999095,125134768,2024
Nilesh Dnyandev Lanke,Nationalist Congress Party – Sharadchandra Pawar,44.0,Maharashtra,2,Graduate,4554561,3748757,2024
Nirmala Vasave,Peoples Party of India (Democratic),38.0,Maharashtra,0,Post Graduate,177846,0,2024
Nitesh Shivaji Pawar,Hindrashtra Sangh,33.0,Maharashtra,0,Graduate,4247531,217000,2024
Nitin Jagannath Mayekar,IND,63.0,Maharashtra,0,12th Pass,0,0,2024
Nitin Jairam Gadkari,BJP,67.0,Maharashtra,10,Doctorate,280317321,62230174,2024
Nitin Nagnath Gaikwad,IND,32.0,Maharashtra,0,12th Pass,100000,0,2024
Nivrutti Keru Shinde,IND,61.0,Maharashtra,0,Graduate,3089784,0,2024
Nivrutti Vishwnath Bansode,BSP,52.0,Maharashtra,0,Graduate Professional,4426841,800000,2024
Nur Ali Mahebub Ali Shah,IND,64.0,Maharashtra,0,10th Pass,0,0,2024
Omprakash Bhupalsinh Alias Pavan Rajenimbalkar,ShivSena (Uddhav Balasaheb Thackeray),40.0,Maharashtra,2,Graduate Professional,75325549,251709,2024
Panchashila Babulal Jadhav,Republican Bahujan Sena,39.0,Maharashtra,0,8th Pass,370000,55000,2024
Panchshil Vikram Kamble,IND,42.0,Maharashtra,1,Graduate Professional,2127000,439000,2024
Pandey Dharmendra Rammurat,IND,47.0,Maharashtra,0,12th Pass,204000,48519,2024
Pandurang Bhagwan Waghole,IND,35.0,Maharashtra,0,10th Pass,0,0,2024
Pandurang Rama Adgulwar,BSP,37.0,Maharashtra,0,8th Pass,250000,0,2024
Pandurang Raosaheb Bhosale,Bharatheeya Jawan Kisan Party,61.0,Maharashtra,0,12th Pass,28379890,650700,2024
Panjab Uttamrao Dakh,Vanchit Bahujan Aaghadi,45.0,Maharashtra,0,12th Pass,7127300,1170250,2024
Pankaj Gopalrao Wakharadakar,IND,33.0,Maharashtra,0,Post Graduate,3315339,3200000,2024
Pankaj Prabhakar Ozarkar,Akhil Bhartiya Parivar Party,41.0,Maharashtra,0,Post Graduate,0,0,2024
Pankaja Gopinathrao Munde,BJP,44.0,Maharashtra,2,Graduate,461133976,270380026,2024
Papita Raosaheb Randive,IND,43.0,Maharashtra,0,Graduate,0,0,2024
Parmeshwar Ashok Ranshur,Vanchit Bahujan Aaghadi,36.0,Maharashtra,2,8th Pass,11932601,7255000,2024
Parmeshwar Pandurang Gejage,IND,40.0,Maharashtra,0,12th Pass,1087337,0,2024
Patil Sandip Yuvraj,IND,35.0,Maharashtra,0,12th Pass,0,0,2024
Patil Shivaji Nathu,All India Forward Bloc,43.0,Maharashtra,0,10th Pass,1620300,0,2024
Piyush Goyal,BJP,59.0,Maharashtra,0,Graduate Professional,1109514447,142265061,2024
Pooja Pankaj Tadas,IND,32.0,Maharashtra,3,Graduate Professional,95000,0,2024
Poonam Jagannath Baisane,Bahujan Republican Socialist Party,32.0,Maharashtra,0,Post Graduate,360000,0,2024
Prabhakar Pandurang Bhatkar,IND,62.0,Maharashtra,0,Post Graduate,0,0,2024
Pradeep Dhobale,IND,57.0,Maharashtra,0,Post Graduate,26528172,5000000,2024
Pradeep Ramchandra Mane,IND,36.0,Maharashtra,0,Graduate,40000,0,2024
Praful Manikchand Bhange,IND,55.0,Maharashtra,0,Graduate,3050000,0,2024
Praful Pandit Bhosale,IND,38.0,Maharashtra,0,Post Graduate,11912060,7767758,2024
Prajakta Nilesh Yelve,IND,38.0,Maharashtra,0,Graduate,0,0,2024
Prakash Bhagwanrao Solanke,IND,59.0,Maharashtra,0,5th Pass,355000,0,2024
Prakash Masaram Ranvir,Republican Party of India (A),47.0,Maharashtra,0,8th Pass,6270000,1000000,2024
Prakash Shivajirao Shendge,IND,65.0,Maharashtra,1,Post Graduate,60588530,7164044,2024
Prakash Sukhadeo Jamdhade,IND,40.0,Maharashtra,1,Graduate,8411066,0,2024
Pramod Anandrao Dhumal,IND,49.0,Maharashtra,0,10th Pass,0,0,2024
Pramod Ramkrushna Chourpagar,IND,55.0,Maharashtra,0,Graduate,100000,0,2024
Pramod Shripat Khobragade,Ambedkarite Party of India,45.0,Maharashtra,0,Others,2920000,0,2024
Praniti Sushilkumar Shinde,INC,43.0,Maharashtra,3,Graduate Professional,66070402,0,2024
Prashant Prakash Ghadge,IND,38.0,Maharashtra,2,8th Pass,25000,0,2024
Prashant Pundalikrao Avhale,IND,36.0,Maharashtra,0,Graduate,0,0,2024
Prashant Ramesh Ingle,BSP,45.0,Maharashtra,0,Post Graduate,24599131,4297697,2024
Prashant Ramkrishna Bhagat,Bharatheeya Jawan Kisan Party,60.0,Maharashtra,0,10th Pass,19704421,0,2024
Prashant Vasant Nikam,IND,31.0,Maharashtra,0,Post Graduate,32400,0,2024
Pratap Pandharinath Patil,IND,55.0,Maharashtra,0,8th Pass,30566016,62400000,2024
Pratibha Shelar,IND,49.0,Maharashtra,0,10th Pass,0,0,2024
Pratiksha Prashant Chavan,Ambedkarist Republican Party,35.0,Maharashtra,0,12th Pass,0,0,2024
Pravin Laxman Patil,IND,45.0,Maharashtra,0,Post Graduate,3126000,2200000,2024
Pravin Madhav Johare,Swarajya Sena (Maharashtra),38.0,Maharashtra,0,Graduate,512000,0,2024
Pravin Subhash Dalvi,IND,26.0,Maharashtra,0,Graduate,56500,0,2024
Prem Ramapati Gupta,IND,54.0,Maharashtra,3,5th Pass,0,0,2024
Premkumar Dashrath Gajbhare,IND,43.0,Maharashtra,0,12th Pass,1010000,0,2024
Priti Pramod Sadanshiv,Republican Party of India (Social),36.0,Maharashtra,0,Graduate,2280779,1440000,2024
Priyadarshani Nandkumar Kokare,BSP,28.0,Maharashtra,0,Graduate Professional,210000,0,2024
Pro Kisan Ramrao Ambure,IND,32.0,Maharashtra,0,Post Graduate,1032698,0,2024
Prof Sumantai Tirpude,Peoples Party of India (Democratic),72.0,Maharashtra,0,Post Graduate,0,0,2024
Prof. Ameerul Hasan Sayyed,IND,42.0,Maharashtra,0,Post Graduate,284676,203349,2024
Prof. Dr. Arjun Gena Ohol,Bahujan Mukti Party,56.0,Maharashtra,1,Doctorate,17614834,3630779,2024
Prof. Dr. Ashish Subhash Jadhav,IND,41.0,Maharashtra,0,Doctorate,2325036,0,2024
Prof. Dr. Prashant Gangawane,Desh Janhit Party,41.0,Maharashtra,1,Doctorate,64250838,1477892,2024
Prof. Dr. Subhash Khanderao Gaikwad,IND,42.0,Maharashtra,0,Doctorate,0,0,2024
Prof. Dr. Vilas Bansidhar Tangade,IND,49.0,Maharashtra,7,Doctorate,8900000,15000000,2024
Prof. Namdeorao Jadhav,IND,45.0,Maharashtra,0,Post Graduate,24276305,0,2024
Prof. Parashuram Mane,IND,35.0,Maharashtra,0,Post Graduate,44000,0,2024
Prof. Rajendra Gulabrao Salunkhe,Vanchit Bahujan Aaghadi,64.0,Maharashtra,0,Post Graduate,11838865,1602374,2024
Purnima Dilip Ghonmode,Bahujan Republican Socialist Party,47.0,Maharashtra,0,Doctorate,0,0,2024
Rafique Rashid Qureshi,Desh Janhit Party,51.0,Maharashtra,0,10th Pass,3050000,135000,2024
Raghunathdada Patil,Bharatheeya Jawan Kisan Party,72.0,Maharashtra,8,Graduate,34745000,1000000,2024
Raheman Bahoddin Sayyed,IND,53.0,Maharashtra,0,10th Pass,170000,0,2024
Rahim Mainuddin Sayyad,Azad Samaj Party,41.0,Maharashtra,0,12th Pass,1396400,170000,2024
Rahul Arjun Hore,IND,37.0,Maharashtra,0,12th Pass,0,0,2024
Rahul Ashok Kathole,IND,34.0,Maharashtra,6,Graduate Professional,24249383,80561,2024
Rahul Jagbirsingh Meharoliya,Bahujan Republican Socialist Party,39.0,Maharashtra,0,5th Pass,170000,0,2024
Rahul Nivrutti Madane,IND,37.0,Maharashtra,0,10th Pass,2867500,348000,2024
Rahul Phanaswadikar,Lokshahi Ekta Party,29.0,Maharashtra,1,8th Pass,4708000,0,2024
Rahul Raghunath Owhal,BSP,42.0,Maharashtra,0,10th Pass,0,0,2024
Rahul Ramesh Shewale,Shiv Sena,51.0,Maharashtra,0,Others,133994854,43532608,2024
Rahul Suryakant Engade,Bahujan Mukti Party,42.0,Maharashtra,3,Graduate Professional,1095700,0,2024
Rahul T. Bhoyar,IND,42.0,Maharashtra,0,10th Pass,9857200,1500000,2024
Rais Doctor,BSP,52.0,Maharashtra,0,Graduate Professional,28950000,2025000,2024
Raj Chavan,IND,56.0,Maharashtra,0,Graduate,0,0,2024
Rajabhau (Parag) Prakash Waje,ShivSena (Uddhav Balasaheb Thackeray),59.0,Maharashtra,0,Graduate,158637378,1918865,2024
Rajabhau Sheshrao Kakde,IND,51.0,Maharashtra,0,12th Pass,9453000,0,2024
Rajan Baburao Vichare,ShivSena (Uddhav Balasaheb Thackeray),62.0,Maharashtra,6,10th Pass,297279258,41899116,2024
Rajandara Balaso Koli,IND,59.0,Maharashtra,0,5th Pass,142000,0,2024
Rajaram Narayan Patil,BSP,52.0,Maharashtra,0,Others,0,0,2024
Rajendra Achyutrao Hoke,IND,41.0,Maharashtra,2,12th Pass,790000,360000,2024
Rajendra Bhimrao Mane,IND,34.0,Maharashtra,0,12th Pass,335000,800000,2024
Rajendra Harishchandra Ramteke,BSP,47.0,Maharashtra,0,Others,277808,0,2024
Rajendra Mahadev Barakade,IND,42.0,Maharashtra,0,10th Pass,5560000,150000,2024
Rajendra Maruti Kate,IND,54.0,Maharashtra,0,12th Pass,0,0,2024
Rajendra Namdeo Magre,IND,39.0,Maharashtra,0,12th Pass,6250000,2000000,2024
Rajendra Pandurang Bhosale,Peoples Union Party,44.0,Maharashtra,0,10th Pass,45000,52474,2024
Rajendra Ramchandra Sankhe,Bharatheeya Jawan Kisan Party,59.0,Maharashtra,0,Post Graduate,31769606,6309823,2024
Rajendra Ramdas Atkal,IND,31.0,Maharashtra,0,12th Pass,2437666,240000,2024
Rajendra Ratnakar Waghmare,Rashtriya Jankranti Party,63.0,Maharashtra,0,Graduate,0,0,2024
Rajesh Mohan Lokhande,IND,51.0,Maharashtra,0,Graduate,1640000,0,2024
Rajesh Raghunath Patil,Bahujan Vikas Aaghadi,49.0,Maharashtra,1,12th Pass,76326919,433716,2024
Rajesh Ramkisan Mallah,BSP,43.0,Maharashtra,1,8th Pass,87000,0,2024
Rajesh Tulshiram Khade,IND,48.0,Maharashtra,1,Graduate,8560569,8141900,2024
Rajiv Kondiba Bhosale,IND,38.0,Maharashtra,0,10th Pass,0,0,2024
Rajkumar Sahebrao Patil,IND,54.0,Maharashtra,0,Post Graduate,9644622,720000,2024
Rajshritai Hemant Patil (Mahalle),Shiv Sena,51.0,Maharashtra,0,Post Graduate,41242944,5960584,2024
Raju Deonath Parve,Shiv Sena,52.0,Maharashtra,1,12th Pass,67136646,4942283,2024
Raju Mahadevrao Sonone,IND,53.0,Maharashtra,0,Graduate,5575000,150000,2024
Raju Shetti,Swabhimani Paksha,56.0,Maharashtra,12,10th Pass,0,0,2024
Rakesh Kumar Dhisulal Jain,IND,45.0,Maharashtra,0,Others,4547616,900000,2024
Ram Hanumant Shendage,IND,31.0,Maharashtra,0,10th Pass,70000,0,2024
Ram Vitthal Satpute,BJP,36.0,Maharashtra,5,Graduate Professional,10153186,5992374,2024
Rama Arun Sable,IND,48.0,Maharashtra,0,8th Pass,202000,0,2024
Ramchandra Govindrao Salunkhe,IND,52.0,Maharashtra,0,Others,0,0,2024
Ramchandra Namdev Jadhav,BSP,63.0,Maharashtra,4,Post Graduate,49264066,28057434,2024
Ramdas Bajirao Ghodam,IND,65.0,Maharashtra,0,5th Pass,2620000,0,2024
Ramdas Chandrabhan Tadas,BJP,71.0,Maharashtra,4,10th Pass,110081855,10389366,2024
Ramesh Bhimrao Shikhare,IND,65.0,Maharashtra,0,8th Pass,27024,0,2024
Ramesh Sinha,IND,71.0,Maharashtra,0,Graduate Professional,0,0,2024
Ramprasad Narayan Bangar,IND,43.0,Maharashtra,0,10th Pass,12675800,80000,2024
Ramrao Bajirao Ghodaskar,All India Forward Bloc,74.0,Maharashtra,0,Graduate,8496872,0,2024
Ramzan Ali Chaudhary,All India Majlis-E-Ittehadul Muslimeen,40.0,Maharashtra,1,Graduate Professional,45200716,0,2024
Ranjana Ravi Tribhuwan,IND,50.0,Maharashtra,0,8th Pass,3070952,2300000,2024
Ranjeetsingh Hindurao Naik Nimbalkar,BJP,47.0,Maharashtra,3,12th Pass,0,0,2024
Ranpise Prashant Dadaram,BSP,59.0,Maharashtra,0,Graduate,27300000,3500000,2024
Raosaheb Shankar Kale,IND,51.0,Maharashtra,0,10th Pass,715500,2500000,2024
Rashid Ismail Shaikh,IND,37.0,Maharashtra,0,8th Pass,21841000,200000,2024
Ratan Asaram Landge,IND,42.0,Maharashtra,0,5th Pass,50000,0,2024
Rathod Suresh Gopinath,IND,40.0,Maharashtra,1,12th Pass,0,0,2024
Ravi Babu Gavli,Samata Party,42.0,Maharashtra,0,Graduate,5585009,0,2024
Ravi Gunwantrao Wankhade,IND,30.0,Maharashtra,0,12th Pass,70030,269000,2024
Ravi Ramdas Jadhav (Sawanekar),Abhinav Bharat Janseva Paksh,37.0,Maharashtra,0,12th Pass,265500,0,2024
Ravikant Chandradas Tupkar,IND,38.0,Maharashtra,11,Graduate,9968543,1690000,2024
Ravindra Bhaskarrao Bodkhe,Bharatiya Yuva Jan Ekta Party,57.0,Maharashtra,0,Graduate Professional,0,0,2024
Ravindra Chandar Solankar,IND,47.0,Maharashtra,0,Graduate,925000,0,2024
Ravindra Dattaram Waikar,Shiv Sena,65.0,Maharashtra,3,Graduate,545049854,44810574,2024
Ravindra Kallayya Swamy,IND,47.0,Maharashtra,0,Graduate Professional,527635216,54450000,2024
Ravindra Motiram Sirsam,IND,63.0,Maharashtra,3,12th Pass,650000,0,2024
Ravindra Ranjit Valvi,Bharat Adivasi Party,51.0,Maharashtra,0,Graduate,0,0,2024
Rekha Kailas Pophalkar,IND,36.0,Maharashtra,0,10th Pass,190850,0,2024
Riddheshwar Anandrao Beley,Republican Party of India (A),55.0,Maharashtra,0,12th Pass,16305000,3804106,2024
Rohan Satone,IND,33.0,Maharashtra,0,Post Graduate,50000,0,2024
Rohidas Balaso Kondake,Bahujan Republican Socialist Party,28.0,Maharashtra,0,Graduate,90639,0,2024
Rohidas Gemaji Valvi,IND,58.0,Maharashtra,1,Graduate,0,0,2024
Roshani Atul Gajbhiye,Gondvana Gantantra Party,31.0,Maharashtra,0,Graduate Professional,8996632,1310400,2024
Rukminbai Shankarrao Gite,Bharatiya Praja Surajya Paksha,61.0,Maharashtra,0,12th Pass,2680000,0,2024
Sabeeha Khan,IND,27.0,Maharashtra,0,Graduate Professional,25000,0,2024
Sachin Dattatray Dhankude,IND,53.0,Maharashtra,0,12th Pass,47081603,0,2024
Sachin Ramkrushnarao Waghade,IND,30.0,Maharashtra,1,Post Graduate,0,0,2024
Sachin Shahu Maske,IND,40.0,Maharashtra,0,Graduate,51000,0,2024
Sachin Shankar Agawane,IND,45.0,Maharashtra,0,Graduate,3023670,0,2024
Sachin Subhash Mahajan,IND,41.0,Maharashtra,0,10th Pass,29000,0,2024
Sachinraje Dattatreya Deore,IND,41.0,Maharashtra,0,Post Graduate,6677000,190000,2024
Sadek Ibrahim Shaikh,IND,35.0,Maharashtra,0,8th Pass,0,0,2024
Saeed Choudhary,Social Democratic Party Of India,49.0,Maharashtra,5,8th Pass,3622311,31249,2024
Sagar Prabhakar Patil,IND,39.0,Maharashtra,1,Graduate,4776897,300000,2024
Sagar Sambhaji Pore,IND,30.0,Maharashtra,0,Graduate,100000,27782,2024
Sahebrao Bhiva Gajbhare,IND,50.0,Maharashtra,0,Post Graduate,321756,0,2024
Sahil Balchand Turkar,IND,38.0,Maharashtra,0,10th Pass,0,0,2024
Saifan Chand Pathan,Bhartiya Manavta Party,40.0,Maharashtra,0,Graduate,176000,0,2024
Salauddin Khan Pathan,IND,48.0,Maharashtra,0,Literate,180000,0,2024
Salim Allabaksha Sayyad,IND,36.0,Maharashtra,0,10th Pass,650000,0,2024
Salim Baba Sayyad,IND,43.0,Maharashtra,0,8th Pass,14075,0,2024
Salim Nurmuhamad Bagwan,IND,52.0,Maharashtra,0,5th Pass,0,0,2024
Salima Muktar Vasani,Bahujan Maha Party,48.0,Maharashtra,0,10th Pass,6141000,0,2024
Salimuddin Khaliluddin Shaikh,IND,67.0,Maharashtra,0,Illiterate,775315,0,2024
Sambhaji Jagannath Jadhav,Sanyukt Bharat Paksh,62.0,Maharashtra,0,12th Pass,2848931,249736,2024
Sameer More,IND,38.0,Maharashtra,0,Graduate,3735213,2178150,2024
Sameersingh Rameshchandra Salvi,IND,57.0,Maharashtra,0,10th Pass,0,0,2024
Samir Ganeshrao Dudhgaonkar,IND,47.0,Maharashtra,1,Post Graduate,23962903,3754156,2024
Sandeep Babulal Meshram,IND,35.0,Maharashtra,0,Graduate,370500,0,2024
Sandeep Bhau Ramchandra Jadhav,IND,29.0,Maharashtra,0,Graduate,95000,0,2024
Sandeep Gundopant Sankpal,IND,43.0,Maharashtra,0,10th Pass,1257500,750000,2024
Sandeep Ramrao Shelke,IND,43.0,Maharashtra,1,Graduate,0,0,2024
Sandip Abaji Deokate,IND,31.0,Maharashtra,0,Post Graduate,450512,273000,2024
Sandip Dadarao Mankar,IND,36.0,Maharashtra,0,Graduate,160000,375000,2024
Sandip Devidas Jadhav,IND,34.0,Maharashtra,0,Graduate,201000,192000,2024
Sandip Sahadeo Meshram,BSP,41.0,Maharashtra,1,12th Pass,42000000,60000,2024
Sandip Sampat Shinde,IND,55.0,Maharashtra,0,5th Pass,0,0,2024
Sangeeta Vyakantrao Giri,Swarajya Shakti Sena,48.0,Maharashtra,0,10th Pass,300000,0,2024
Sangita Dinesh Chavhan,IND,37.0,Maharashtra,0,12th Pass,2310000,0,2024
Sangita Ganesh Jadhav,IND,28.0,Maharashtra,0,Literate,3000000,0,2024
Sangram Rajaram More,IND,43.0,Maharashtra,0,Graduate,2999000,230000,2024
Sanjay (Kaka) Patil,BJP,59.0,Maharashtra,1,10th Pass,0,0,2024
Sanjay B. Patil,National Peoples Party,51.0,Maharashtra,0,5th Pass,2151688,35000,2024
Sanjay Bhaskar Shirsat,IND,41.0,Maharashtra,0,Post Graduate,3750697,997654,2024
Sanjay Bhikaji Magade,BSP,47.0,Maharashtra,0,Graduate,207000,104000,2024
Sanjay Dina Patil,ShivSena (Uddhav Balasaheb Thackeray),55.0,Maharashtra,0,Graduate,39911145,0,2024
Sanjay Gajanan Kewat,Vanchit Bahujan Aaghadi,47.0,Maharashtra,0,Graduate,0,0,2024
Sanjay Laxman Kendale,IND,50.0,Maharashtra,0,Graduate,4045000,0,2024
Sanjay Laxman Padwal,Bhartiya Navjawan Sena (Paksha),50.0,Maharashtra,0,10th Pass,225000,0,2024
Sanjay Mafatlal Morakhia,IND,48.0,Maharashtra,0,10th Pass,484372533,392405345,2024
Sanjay Manohar More,IND,42.0,Maharashtra,0,Others,28051,0,2024
Sanjay Nilkanth Gawande,IND,60.0,Maharashtra,1,12th Pass,0,0,2024
Sanjay Patil,IND,43.0,Maharashtra,0,8th Pass,1043603,0,2024
Sanjay Popat Bhalerao,IND,36.0,Maharashtra,0,10th Pass,267700,0,2024
Sanjay Pralhad Kandelkar,IND,49.0,Maharashtra,0,8th Pass,343000,70000,2024
Sanjay Rameshwar Sharma,IND,54.0,Maharashtra,5,8th Pass,18156052,2546328,2024
Sanjay Sadashivrao Mandlik,Shiv Sena,60.0,Maharashtra,0,Post Graduate,0,0,2024
Sanjay Saoji Deshpande,Republican Party of India,58.0,Maharashtra,0,10th Pass,15864000,0,2024
Sanjay Uttamrao Deshmukh,ShivSena (Uddhav Balasaheb Thackeray),55.0,Maharashtra,0,Graduate,284422940,94874636,2024
Sanjay Uttamrao Jagtap,BSP,53.0,Maharashtra,0,12th Pass,19652000,0,2024
Sanjay Vasantrao Borkar,Maharashtra Vikas Aghadi,58.0,Maharashtra,0,Graduate,1475000,32000,2024
Sanjaykumar Bhagwat Waghmare,BSP,56.0,Maharashtra,0,Graduate,0,0,2024
Sanjaykumar Fattesingh Gadge,BSP,57.0,Maharashtra,0,Graduate Professional,28292754,2206202,2024
Sanjaykumar Laxman Wankhede,Republican Party of India (Social),50.0,Maharashtra,0,Graduate,7875785,800000,2024
Sanjog Bhiku Waghere Patil,ShivSena (Uddhav Balasaheb Thackeray),59.0,Maharashtra,3,10th Pass,184099609,29832822,2024
Sanjog Patil,IND,29.0,Maharashtra,0,Graduate,60000,0,2024
Sanju Maruti Pawar,Maharashtra Vikas Aghadi,44.0,Maharashtra,0,Graduate,0,0,2024
Santosh Bhikaji Bhalerao,BSP,46.0,Maharashtra,0,Post Graduate,21535752,1796622,2024
Santosh Bhimrao Ingle,Republican Party of India (A),47.0,Maharashtra,0,Literate,35500,0,2024
Santosh Ganpat Ambulge,Vanchit Bahujan Aaghadi,46.0,Maharashtra,0,8th Pass,21692800,387200,2024
Santosh Ganpati Bisure,Apni Prajahit Party,48.0,Maharashtra,0,5th Pass,5376417,200000,2024
Santosh Kerba Khot,Kamgaar Kisan Party,43.0,Maharashtra,0,Others,0,0,2024
